date,area_number,highest_group_number,changed
01/02/09,410,99,
01/02/09,411,99,
01/02/09,412,99,
01/02/09,413,99,
01/02/09,414,99,
01/02/09,415,99,
01/02/09,416,65,x
01/02/09,417,63,
01/02/09,418,63,
01/02/09,419,63,
01/02/09,420,63,
01/02/09,421,63,
01/02/09,422,63,
01/02/09,423,63,
01/02/09,424,63,
01/02/09,425,99,
01/02/09,426,99,
01/02/09,427,99,
01/02/09,428,99,
01/02/09,429,99,
01/02/09,430,99,
01/02/09,431,99,
01/02/09,432,99,
01/02/09,433,99,
01/02/09,434,99,
01/02/09,435,99,
01/02/09,436,99,
01/02/09,437,99,
01/02/09,438,99,
01/02/09,439,99,
01/02/09,440,25,
01/02/09,441,25,
01/02/09,442,25,
01/02/09,443,25,
01/02/09,444,25,
01/02/09,445,25,x
01/02/09,446,23,
01/02/09,447,23,
01/02/09,448,23,
01/02/09,449,99,
01/02/09,450,99,
01/02/09,451,99,
01/02/09,452,99,
01/02/09,453,99,
01/02/09,454,99,
01/02/09,455,99,
01/02/09,456,99,
01/02/09,457,99,
01/02/09,458,99,
01/02/09,459,99,
01/02/09,460,99,
01/02/09,461,99,
01/02/09,462,99,
01/02/09,463,99,
01/02/09,464,99,
01/02/09,465,99,
01/02/09,466,99,
01/02/09,467,99,
01/02/09,468,53,
01/02/09,469,53,
01/02/09,470,53,
01/02/09,471,53,x
01/02/09,472,51,
01/02/09,473,51,
01/02/09,474,51,
01/02/09,475,51,
01/02/09,476,51,
01/02/09,477,51,
01/02/09,478,39,
01/02/09,479,39,
01/02/09,480,39,
01/02/09,481,39,
01/02/09,482,39,
01/02/09,483,37,
01/02/09,484,37,
01/02/09,485,37,
01/02/09,486,27,
01/02/09,487,27,
01/02/09,488,27,
01/02/09,489,27,
01/02/09,490,27,
01/02/09,491,27,
01/02/09,492,27,
01/02/09,493,27,x
01/02/09,494,25,
01/02/09,495,25,
01/02/09,496,25,
01/02/09,497,25,
01/02/09,498,25,
01/02/09,499,25,
01/02/09,500,25,
01/02/09,501,35,
01/02/09,502,33,
01/02/09,503,43,x
01/02/09,504,41,
01/02/09,505,55,
01/02/09,506,53,
01/02/09,507,53,
01/02/09,508,53,
01/02/09,509,29,
01/02/09,510,29,
01/02/09,511,29,
01/02/09,512,29,
01/02/09,513,29,
01/02/09,514,29,
01/02/09,515,27,
01/02/09,516,47,
01/02/09,517,45,
01/02/09,518,81,
01/02/09,519,81,
01/02/09,520,57,
01/02/09,521,99,
01/02/09,522,99,
01/02/09,523,99,
01/02/09,524,99,
01/02/09,525,99,
01/02/09,526,99,
01/02/09,527,99,
01/02/09,528,99,
01/02/09,529,99,
01/02/09,530,99,
01/02/09,531,65,
01/02/09,532,65,
01/02/09,533,65,
01/02/09,534,65,
01/02/09,535,65,
01/02/09,536,65,
01/02/09,537,65,x
01/02/09,538,63,
01/02/09,539,63,
01/02/09,540,77,
01/02/09,541,77,
01/02/09,542,77,
01/02/09,543,75,
01/02/09,544,75,
01/02/09,545,99,
01/02/09,546,99,
01/02/09,547,99,
01/02/09,548,99,
01/02/09,549,99,
01/02/09,550,99,
01/02/09,551,99,
01/02/09,552,99,
01/02/09,553,99,
01/02/09,554,99,
01/02/09,555,99,
01/02/09,556,99,
01/02/09,557,99,
01/02/09,558,99,
01/02/09,559,99,
01/02/09,560,99,
01/02/09,561,99,
01/02/09,562,99,
01/02/09,563,99,
01/02/09,564,99,
01/02/09,565,99,
01/02/09,566,99,
01/02/09,567,99,
01/02/09,568,99,
01/02/09,569,99,
01/02/09,570,99,
01/02/09,571,99,
01/02/09,572,99,
01/02/09,573,99,
01/02/09,574,53,
01/02/09,575,99,
01/02/09,576,99,
01/02/09,577,47,
01/02/09,578,47,
01/02/09,579,47,
01/02/09,580,39,
01/02/09,581,99,
01/02/09,582,99,
01/02/09,583,99,
01/02/09,584,99,
01/02/09,585,99,
01/02/09,586,63,
01/02/09,587,99,
01/02/09,588,05,x
01/02/09,589,99,
01/02/09,590,99,
01/02/09,591,99,
01/02/09,592,99,
01/02/09,593,99,
01/02/09,594,99,
01/02/09,595,99,
01/02/09,596,88,
01/02/09,597,86,
01/02/09,598,86,
01/02/09,599,86,
01/02/09,600,99,
01/02/09,601,99,
01/02/09,602,73,
01/02/09,603,73,
01/02/09,604,73,
01/02/09,605,73,
01/02/09,606,73,
01/02/09,607,73,
01/02/09,608,73,
01/02/09,609,73,
01/02/09,610,73,
01/02/09,611,73,
01/02/09,612,73,
01/02/09,613,73,
01/02/09,614,73,x
01/02/09,615,73,x
01/02/09,616,73,x
01/02/09,617,73,x
01/02/09,618,73,x
01/02/09,619,73,x
01/02/09,620,73,x
01/02/09,621,71,
01/02/09,622,71,
01/02/09,623,71,
01/02/09,624,71,
01/02/09,625,71,
01/02/09,626,71,
01/02/09,627,19,x
01/02/09,628,19,x
01/02/09,629,19,x
01/02/09,630,17,
01/02/09,631,17,
01/02/09,632,17,
01/02/09,633,17,
01/02/09,634,17,
01/02/09,635,17,
01/02/09,636,17,
01/02/09,637,17,
01/02/09,638,17,
01/02/09,639,17,
01/02/09,640,17,
01/02/09,641,17,
01/02/09,642,17,
01/02/09,643,17,
01/02/09,644,17,x
01/02/09,645,17,x
01/02/09,646,06,
01/02/09,647,06,x
01/02/09,648,50,
01/02/09,649,48,
01/02/09,650,52,
01/02/09,651,52,x
01/02/09,652,50,
01/02/09,653,50,
01/02/09,654,30,
01/02/09,655,30,
01/02/09,656,30,
01/02/09,657,30,
01/02/09,658,30,x
01/02/09,659,18,
01/02/09,660,18,
01/02/09,661,18,
01/02/09,662,18,
01/02/09,663,18,x
01/02/09,664,16,
01/02/09,665,16,
01/02/09,667,40,
01/02/09,668,40,
01/02/09,669,40,
01/02/09,670,40,x
01/02/09,671,40,x
01/02/09,672,38,
01/02/09,673,38,
01/02/09,674,38,
01/02/09,675,38,
01/02/09,676,16,
01/02/09,677,16,
01/02/09,678,16,
01/02/09,679,16,
01/02/09,680,08,x
01/02/09,681,18,
01/02/09,682,18,x
01/02/09,683,16,
01/02/09,684,16,
01/02/09,685,16,
01/02/09,686,16,
01/02/09,687,16,
01/02/09,688,16,
01/02/09,689,16,
01/02/09,690,16,
01/02/09,691,10,
01/02/09,692,10,
01/02/09,693,10,
01/02/09,694,10,
01/02/09,695,10,
01/02/09,696,10,
01/02/09,697,10,
01/02/09,698,10,x
01/02/09,699,09,
01/02/09,700,18,
01/02/09,701,18,
01/02/09,702,18,
01/02/09,703,18,
01/02/09,704,18,
01/02/09,705,18,
01/02/09,706,18,
01/02/09,707,18,
01/02/09,708,18,
01/02/09,709,18,
01/02/09,710,18,
01/02/09,711,18,
01/02/09,712,18,
01/02/09,713,18,
01/02/09,714,18,
01/02/09,715,18,
01/02/09,716,18,
01/02/09,717,18,
01/02/09,718,18,
01/02/09,719,18,
01/02/09,720,18,
01/02/09,721,18,
01/02/09,722,18,
01/02/09,723,18,
01/02/09,724,28,
01/02/09,725,18,
01/02/09,726,18,
01/02/09,727,10,
01/02/09,728,14,
01/02/09,729,16,
01/02/09,730,16,
01/02/09,731,16,x
01/02/09,732,14,
01/02/09,733,14,
01/02/09,750,12,
01/02/09,751,12,x
01/02/09,752,03,
01/02/09,753,03,
01/02/09,754,03,
01/02/09,755,03,
01/02/09,756,09,
01/02/09,757,07,
01/02/09,758,07,
01/02/09,759,07,
01/02/09,760,07,
01/02/09,761,07,
01/02/09,762,07,
01/02/09,763,07,
01/02/09,764,98,
01/02/09,765,98,x
01/02/09,766,78,x
01/02/09,767,78,x
01/02/09,768,78,x
01/02/09,769,76,
01/02/09,770,76,
01/02/09,771,76,
01/02/09,772,76,
12/01/08,001,08,
12/01/08,002,06,
12/01/08,003,06,
12/01/08,004,11,
12/01/08,005,08,
12/01/08,006,08,
12/01/08,007,08,
12/01/08,008,92,
12/01/08,009,90,
12/01/08,010,92,
12/01/08,011,92,
12/01/08,012,92,
12/01/08,013,92,
12/01/08,014,92,
12/01/08,015,92,
12/01/08,016,92,
12/01/08,017,92,
12/01/08,018,90,
12/01/08,019,90,
12/01/08,020,90,
12/01/08,021,90,
12/01/08,022,90,
12/01/08,023,90,
12/01/08,024,90,
12/01/08,025,90,
12/01/08,026,90,
12/01/08,027,90,
12/01/08,028,90,
12/01/08,029,90,
12/01/08,030,90,
12/01/08,031,90,
12/01/08,032,90,
12/01/08,033,90,
12/01/08,034,90,
12/01/08,035,74,
12/01/08,036,72,
12/01/08,037,72,
12/01/08,038,72,
12/01/08,039,72,
12/01/08,040,13,
12/01/08,041,13,
12/01/08,042,13,
12/01/08,043,13,
12/01/08,044,13,
12/01/08,045,13,x
12/01/08,046,11,
12/01/08,047,11,
12/01/08,048,11,
12/01/08,049,11,
12/01/08,050,98,
12/01/08,051,98,
12/01/08,052,98,
12/01/08,053,98,
12/01/08,054,98,
12/01/08,055,98,
12/01/08,056,98,
12/01/08,057,98,
12/01/08,058,98,
12/01/08,059,98,
12/01/08,060,98,
12/01/08,061,98,
12/01/08,062,98,
12/01/08,063,98,
12/01/08,064,98,
12/01/08,065,98,
12/01/08,066,98,
12/01/08,067,98,
12/01/08,068,98,
12/01/08,069,98,
12/01/08,070,98,
12/01/08,071,98,
12/01/08,072,98,
12/01/08,073,98,
12/01/08,074,98,
12/01/08,075,98,
12/01/08,076,98,
12/01/08,077,98,
12/01/08,078,98,x
12/01/08,079,98,x
12/01/08,080,98,x
12/01/08,081,96,
12/01/08,082,96,
12/01/08,083,96,
12/01/08,084,96,
12/01/08,085,96,
12/01/08,086,96,
12/01/08,087,96,
12/01/08,088,96,
12/01/08,089,96,
12/01/08,090,96,
12/01/08,091,96,
12/01/08,092,96,
12/01/08,093,96,
12/01/08,094,96,
12/01/08,095,96,
12/01/08,096,96,
12/01/08,097,96,
12/01/08,098,96,
12/01/08,099,96,
12/01/08,100,96,
12/01/08,101,96,
12/01/08,102,96,
12/01/08,103,96,
12/01/08,104,96,
12/01/08,105,96,
12/01/08,106,96,
12/01/08,107,96,
12/01/08,108,96,
12/01/08,109,96,
12/01/08,110,96,
12/01/08,111,96,
12/01/08,112,96,
12/01/08,113,96,
12/01/08,114,96,
12/01/08,115,96,
12/01/08,116,96,
12/01/08,117,96,
12/01/08,118,96,
12/01/08,119,96,
12/01/08,120,96,
12/01/08,121,96,
12/01/08,122,96,
12/01/08,123,96,
12/01/08,124,96,
12/01/08,125,96,
12/01/08,126,96,
12/01/08,127,96,
12/01/08,128,96,
12/01/08,129,96,
12/01/08,130,96,
12/01/08,131,96,
12/01/08,132,96,
12/01/08,133,96,
12/01/08,134,96,
12/01/08,135,21,
12/01/08,136,21,
12/01/08,137,21,
12/01/08,138,21,
12/01/08,139,21,
12/01/08,140,21,
12/01/08,141,21,x
12/01/08,142,21,x
12/01/08,143,19,
12/01/08,144,19,
12/01/08,145,19,
12/01/08,146,19,
12/01/08,147,19,
12/01/08,148,19,
12/01/08,149,19,
12/01/08,150,19,
12/01/08,151,19,
12/01/08,152,19,
12/01/08,153,19,
12/01/08,154,19,
12/01/08,155,19,
12/01/08,156,19,
12/01/08,157,19,
12/01/08,158,19,
12/01/08,159,84,
12/01/08,160,84,
12/01/08,161,84,
12/01/08,162,84,
12/01/08,163,84,
12/01/08,164,84,
12/01/08,165,84,
12/01/08,166,84,
12/01/08,167,84,
12/01/08,168,84,
12/01/08,169,84,
12/01/08,170,84,
12/01/08,171,84,
12/01/08,172,84,
12/01/08,173,84,
12/01/08,174,84,
12/01/08,175,84,
12/01/08,176,84,
12/01/08,177,84,
12/01/08,178,84,
12/01/08,179,84,
12/01/08,180,84,
12/01/08,181,84,
12/01/08,182,84,
12/01/08,183,84,
12/01/08,184,84,
12/01/08,185,84,
12/01/08,186,84,
12/01/08,187,84,
12/01/08,188,84,
12/01/08,189,84,
12/01/08,190,84,
12/01/08,191,84,
12/01/08,192,84,
12/01/08,193,84,
12/01/08,194,84,
12/01/08,195,84,
12/01/08,196,84,
12/01/08,197,84,
12/01/08,198,84,
12/01/08,199,84,
12/01/08,200,84,
12/01/08,201,84,
12/01/08,202,84,x
12/01/08,203,84,x
12/01/08,204,82,
12/01/08,205,82,
12/01/08,206,82,
12/01/08,207,82,
12/01/08,208,82,
12/01/08,209,82,
12/01/08,210,82,
12/01/08,211,82,
12/01/08,212,83,
12/01/08,213,83,
12/01/08,214,83,
12/01/08,215,83,
12/01/08,216,83,x
12/01/08,217,81,
12/01/08,218,81,
12/01/08,219,81,
12/01/08,220,81,
12/01/08,221,08,
12/01/08,222,06,
12/01/08,223,99,
12/01/08,224,99,
12/01/08,225,99,
12/01/08,226,99,
12/01/08,227,99,
12/01/08,228,99,
12/01/08,229,99,
12/01/08,230,99,
12/01/08,231,99,
12/01/08,232,55,
12/01/08,233,55,
12/01/08,234,55,
12/01/08,235,53,
12/01/08,236,53,
12/01/08,237,99,
12/01/08,238,99,
12/01/08,239,99,
12/01/08,240,99,
12/01/08,241,99,
12/01/08,242,99,
12/01/08,243,99,
12/01/08,244,99,
12/01/08,245,99,
12/01/08,246,99,
12/01/08,247,99,
12/01/08,248,99,
12/01/08,249,99,
12/01/08,250,99,
12/01/08,251,99,
12/01/08,252,99,
12/01/08,253,99,
12/01/08,254,99,
12/01/08,255,99,
12/01/08,256,99,
12/01/08,257,99,
12/01/08,258,99,
12/01/08,259,99,
12/01/08,260,99,
12/01/08,261,99,
12/01/08,262,99,
12/01/08,263,99,
12/01/08,264,99,
12/01/08,265,99,
12/01/08,266,99,
12/01/08,267,99,
12/01/08,268,15,
12/01/08,269,15,
12/01/08,270,15,
12/01/08,271,15,
12/01/08,272,15,x
12/01/08,273,13,
12/01/08,274,13,
12/01/08,275,13,
12/01/08,276,13,
12/01/08,277,13,
12/01/08,278,13,
12/01/08,279,13,
12/01/08,280,13,
12/01/08,281,13,
12/01/08,282,13,
12/01/08,283,13,
12/01/08,284,13,
12/01/08,285,13,
12/01/08,286,13,
12/01/08,287,13,
12/01/08,288,13,
12/01/08,289,13,
12/01/08,290,13,
12/01/08,291,13,
12/01/08,292,13,
12/01/08,293,13,
12/01/08,294,13,
12/01/08,295,13,
12/01/08,296,13,
12/01/08,297,13,
12/01/08,298,13,
12/01/08,299,13,
12/01/08,300,13,
12/01/08,301,13,
12/01/08,302,13,
12/01/08,303,33,
12/01/08,304,33,
12/01/08,305,33,
12/01/08,306,33,
12/01/08,307,33,
12/01/08,308,33,
12/01/08,309,33,
12/01/08,310,33,
12/01/08,311,33,
12/01/08,312,33,
12/01/08,313,33,
12/01/08,314,33,
12/01/08,315,33,
12/01/08,316,33,x
12/01/08,317,31,
12/01/08,318,08,
12/01/08,319,08,
12/01/08,320,08,
12/01/08,321,08,
12/01/08,322,08,
12/01/08,323,08,
12/01/08,324,08,
12/01/08,325,08,
12/01/08,326,08,
12/01/08,327,08,
12/01/08,328,08,
12/01/08,329,08,
12/01/08,330,08,
12/01/08,331,08,
12/01/08,332,08,x
12/01/08,333,08,x
12/01/08,334,06,
12/01/08,335,06,
12/01/08,336,06,
12/01/08,337,06,
12/01/08,338,06,
12/01/08,339,06,
12/01/08,340,06,
12/01/08,341,06,
12/01/08,342,06,
12/01/08,343,06,
12/01/08,344,06,
12/01/08,345,06,
12/01/08,346,06,
12/01/08,347,06,
12/01/08,348,06,
12/01/08,349,06,
12/01/08,350,06,
12/01/08,351,06,
12/01/08,352,06,
12/01/08,353,06,
12/01/08,354,06,
12/01/08,355,06,
12/01/08,356,06,
12/01/08,357,06,
12/01/08,358,06,
12/01/08,359,06,
12/01/08,360,06,
12/01/08,361,06,
12/01/08,362,35,
12/01/08,363,35,
12/01/08,364,35,
12/01/08,365,35,
12/01/08,366,35,
12/01/08,367,35,
12/01/08,368,35,
12/01/08,369,35,
12/01/08,370,35,
12/01/08,371,35,
12/01/08,372,35,
12/01/08,373,35,
12/01/08,374,35,
12/01/08,375,35,
12/01/08,376,35,
12/01/08,377,35,
12/01/08,378,35,
12/01/08,379,35,
12/01/08,380,35,
12/01/08,381,35,
12/01/08,382,35,
12/01/08,383,35,x
12/01/08,384,33,
12/01/08,385,33,
12/01/08,386,33,
12/01/08,387,31,
12/01/08,388,31,
12/01/08,389,31,
12/01/08,390,31,x
12/01/08,391,29,
12/01/08,392,29,
12/01/08,393,29,
12/01/08,394,29,
12/01/08,395,29,
12/01/08,396,29,
12/01/08,397,29,
12/01/08,398,29,
12/01/08,399,29,
12/01/08,400,69,
12/01/08,401,69,
12/01/08,402,69,
12/01/08,403,69,
12/01/08,404,69,
12/01/08,405,69,
12/01/08,406,69,
12/01/08,407,67,
12/01/08,408,99,
12/01/08,409,99,
12/01/08,410,99,
12/01/08,411,99,
12/01/08,412,99,
12/01/08,413,99,
12/01/08,414,99,
12/01/08,415,99,
12/01/08,416,63,
12/01/08,417,63,
12/01/08,418,63,
12/01/08,419,63,
12/01/08,420,63,
12/01/08,421,63,
12/01/08,422,63,
12/01/08,423,63,
12/01/08,424,63,
12/01/08,425,99,
12/01/08,426,99,
12/01/08,427,99,
12/01/08,428,99,
12/01/08,429,99,
12/01/08,430,99,
12/01/08,431,99,
12/01/08,432,99,
12/01/08,433,99,
12/01/08,434,99,
12/01/08,435,99,
12/01/08,436,99,
12/01/08,437,99,
12/01/08,438,99,
12/01/08,439,99,
12/01/08,440,25,
12/01/08,441,25,
12/01/08,442,25,
12/01/08,443,25,
12/01/08,444,25,
12/01/08,445,23,
12/01/08,446,23,
12/01/08,447,23,
12/01/08,448,23,
12/01/08,449,99,
12/01/08,450,99,
12/01/08,451,99,
12/01/08,452,99,
12/01/08,453,99,
12/01/08,454,99,
12/01/08,455,99,
12/01/08,456,99,
12/01/08,457,99,
12/01/08,458,99,
12/01/08,459,99,
12/01/08,460,99,
12/01/08,461,99,
12/01/08,462,99,
12/01/08,463,99,
12/01/08,464,99,
12/01/08,465,99,
12/01/08,466,99,
12/01/08,467,99,
12/01/08,468,53,
12/01/08,469,53,
12/01/08,470,53,
12/01/08,471,51,
12/01/08,472,51,
12/01/08,473,51,
12/01/08,474,51,
12/01/08,475,51,
12/01/08,476,51,
12/01/08,477,51,
12/01/08,478,39,
12/01/08,479,39,
12/01/08,480,39,
12/01/08,481,39,
12/01/08,482,39,
12/01/08,483,37,
12/01/08,484,37,
12/01/08,485,37,
12/01/08,486,27,
12/01/08,487,27,
12/01/08,488,27,
12/01/08,489,27,
12/01/08,490,27,
12/01/08,491,27,
12/01/08,492,27,x
12/01/08,493,25,
12/01/08,494,25,
12/01/08,495,25,
12/01/08,496,25,
12/01/08,497,25,
12/01/08,498,25,
12/01/08,499,25,
12/01/08,500,25,
12/01/08,501,35,
12/01/08,502,33,
12/01/08,503,41,
12/01/08,504,41,
12/01/08,505,55,
12/01/08,506,53,
12/01/08,507,53,
12/01/08,508,53,
12/01/08,509,29,
12/01/08,510,29,
12/01/08,511,29,
12/01/08,512,29,
12/01/08,513,29,
12/01/08,514,29,x
12/01/08,515,27,
12/01/08,516,47,
12/01/08,517,45,
12/01/08,518,81,
12/01/08,519,81,
12/01/08,520,57,
12/01/08,521,99,
12/01/08,522,99,
12/01/08,523,99,
12/01/08,524,99,
12/01/08,525,99,
12/01/08,526,99,
12/01/08,527,99,
12/01/08,528,99,
12/01/08,529,99,
12/01/08,530,99,
12/01/08,531,65,
12/01/08,532,65,
12/01/08,533,65,
12/01/08,534,65,
12/01/08,535,65,
12/01/08,536,65,
12/01/08,537,63,
12/01/08,538,63,
12/01/08,539,63,
12/01/08,540,77,
12/01/08,541,77,
12/01/08,542,77,x
12/01/08,543,75,
12/01/08,544,75,
12/01/08,545,99,
12/01/08,546,99,
12/01/08,547,99,
12/01/08,548,99,
12/01/08,549,99,
12/01/08,550,99,
12/01/08,551,99,
12/01/08,552,99,
12/01/08,553,99,
12/01/08,554,99,
12/01/08,555,99,
12/01/08,556,99,
12/01/08,557,99,
12/01/08,558,99,
12/01/08,559,99,
12/01/08,560,99,
12/01/08,561,99,
12/01/08,562,99,
12/01/08,563,99,
12/01/08,564,99,
12/01/08,565,99,
12/01/08,566,99,
12/01/08,567,99,
12/01/08,568,99,
12/01/08,569,99,
12/01/08,570,99,
12/01/08,571,99,
12/01/08,572,99,
12/01/08,573,99,
12/01/08,574,53,
12/01/08,575,99,
12/01/08,576,99,
12/01/08,577,47,
12/01/08,578,47,
12/01/08,579,47,
12/01/08,580,39,
12/01/08,581,99,
12/01/08,582,99,
12/01/08,583,99,
12/01/08,584,99,
12/01/08,585,99,
12/01/08,586,63,
12/01/08,587,99,
12/01/08,588,03,
12/01/08,589,99,
12/01/08,590,99,
12/01/08,591,99,
12/01/08,592,99,
12/01/08,593,99,
12/01/08,594,99,
12/01/08,595,99,
12/01/08,596,88,x
12/01/08,597,86,
12/01/08,598,86,
12/01/08,599,86,
12/01/08,600,99,
12/01/08,601,99,
12/01/08,602,73,
12/01/08,603,73,
12/01/08,604,73,
12/01/08,605,73,
12/01/08,606,73,
12/01/08,607,73,
12/01/08,608,73,
12/01/08,609,73,x
12/01/08,610,73,x
12/01/08,611,73,x
12/01/08,612,73,x
12/01/08,613,73,x
12/01/08,614,71,
12/01/08,615,71,
12/01/08,616,71,
12/01/08,617,71,
12/01/08,618,71,
12/01/08,619,71,
12/01/08,620,71,
12/01/08,621,71,
12/01/08,622,71,
12/01/08,623,71,
12/01/08,624,71,
12/01/08,625,71,
12/01/08,626,71,
12/01/08,627,17,
12/01/08,628,17,
12/01/08,629,17,
12/01/08,630,17,
12/01/08,631,17,
12/01/08,632,17,
12/01/08,633,17,
12/01/08,634,17,
12/01/08,635,17,
12/01/08,636,17,
12/01/08,637,17,
12/01/08,638,17,
12/01/08,639,17,
12/01/08,640,17,
12/01/08,641,17,x
12/01/08,642,17,x
12/01/08,643,17,x
12/01/08,644,15,
12/01/08,645,15,
12/01/08,646,06,
12/01/08,647,04,
12/01/08,648,50,x
12/01/08,649,48,
12/01/08,650,52,
12/01/08,651,50,
12/01/08,652,50,
12/01/08,653,50,
12/01/08,654,30,
12/01/08,655,30,
12/01/08,656,30,
12/01/08,657,30,x
12/01/08,658,28,
12/01/08,659,18,
12/01/08,660,18,
12/01/08,661,18,
12/01/08,662,18,x
12/01/08,663,16,
12/01/08,664,16,
12/01/08,665,16,
12/01/08,667,40,
12/01/08,668,40,
12/01/08,669,40,
12/01/08,670,38,
12/01/08,671,38,
12/01/08,672,38,
12/01/08,673,38,
12/01/08,674,38,
12/01/08,675,38,
12/01/08,676,16,
12/01/08,677,16,
12/01/08,678,16,
12/01/08,679,16,x
12/01/08,680,06,x
12/01/08,681,18,x
12/01/08,682,16,
12/01/08,683,16,
12/01/08,684,16,
12/01/08,685,16,
12/01/08,686,16,
12/01/08,687,16,
12/01/08,688,16,
12/01/08,689,16,
12/01/08,690,16,
12/01/08,691,10,
12/01/08,692,10,
12/01/08,693,10,
12/01/08,694,10,
12/01/08,695,10,
12/01/08,696,10,
12/01/08,697,10,x
12/01/08,698,09,
12/01/08,699,09,
12/01/08,700,18,
12/01/08,701,18,
12/01/08,702,18,
12/01/08,703,18,
12/01/08,704,18,
12/01/08,705,18,
12/01/08,706,18,
12/01/08,707,18,
12/01/08,708,18,
12/01/08,709,18,
12/01/08,710,18,
12/01/08,711,18,
12/01/08,712,18,
12/01/08,713,18,
12/01/08,714,18,
12/01/08,715,18,
12/01/08,716,18,
12/01/08,717,18,
12/01/08,718,18,
12/01/08,719,18,
12/01/08,720,18,
12/01/08,721,18,
12/01/08,722,18,
12/01/08,723,18,
12/01/08,724,28,
12/01/08,725,18,
12/01/08,726,18,
12/01/08,727,10,
12/01/08,728,14,
12/01/08,729,16,
12/01/08,730,16,x
12/01/08,731,14,
12/01/08,732,14,
12/01/08,733,14,
12/01/08,750,12,
12/01/08,751,10,
12/01/08,752,03,
12/01/08,753,03,
12/01/08,754,03,
12/01/08,755,03,
12/01/08,756,09,x
12/01/08,757,07,
12/01/08,758,07,
12/01/08,759,07,
12/01/08,760,07,
12/01/08,761,07,
12/01/08,762,07,
12/01/08,763,07,
12/01/08,764,98,x
12/01/08,765,96,
12/01/08,766,76,
12/01/08,767,76,
12/01/08,768,76,
12/01/08,769,76,
12/01/08,770,76,x
12/01/08,771,76,x
12/01/08,772,76,x
11/03/08,001,08,x
11/03/08,002,06,
11/03/08,003,06,
11/03/08,004,11,
11/03/08,005,08,
11/03/08,006,08,
11/03/08,007,08,
11/03/08,008,92,
11/03/08,009,90,
11/03/08,010,92,
11/03/08,011,92,
11/03/08,012,92,
11/03/08,013,92,
11/03/08,014,92,
11/03/08,015,92,
11/03/08,016,92,x
11/03/08,017,92,x
11/03/08,018,90,
11/03/08,019,90,
11/03/08,020,90,
11/03/08,021,90,
11/03/08,022,90,
11/03/08,023,90,
11/03/08,024,90,
11/03/08,025,90,
11/03/08,026,90,
11/03/08,027,90,
11/03/08,028,90,
11/03/08,029,90,
11/03/08,030,90,
11/03/08,031,90,
11/03/08,032,90,
11/03/08,033,90,
11/03/08,034,90,
11/03/08,035,74,
11/03/08,036,72,
11/03/08,037,72,
11/03/08,038,72,
11/03/08,039,72,
11/03/08,040,13,
11/03/08,041,13,
11/03/08,042,13,
11/03/08,043,13,
11/03/08,044,13,
11/03/08,045,11,
11/03/08,046,11,
11/03/08,047,11,
11/03/08,048,11,
11/03/08,049,11,
11/03/08,050,98,
11/03/08,051,98,
11/03/08,052,98,
11/03/08,053,98,
11/03/08,054,98,
11/03/08,055,98,
11/03/08,056,98,
11/03/08,057,98,
11/03/08,058,98,
11/03/08,059,98,
11/03/08,060,98,
11/03/08,061,98,
11/03/08,062,98,
11/03/08,063,98,
11/03/08,064,98,
11/03/08,065,98,
11/03/08,066,98,
11/03/08,067,98,
11/03/08,068,98,
11/03/08,069,98,
11/03/08,070,98,
11/03/08,071,98,
11/03/08,072,98,
11/03/08,073,98,
11/03/08,074,98,x
11/03/08,075,98,x
11/03/08,076,98,x
11/03/08,077,98,x
11/03/08,078,96,
11/03/08,079,96,
11/03/08,080,96,
11/03/08,081,96,
11/03/08,082,96,
11/03/08,083,96,
11/03/08,084,96,
11/03/08,085,96,
11/03/08,086,96,
11/03/08,087,96,
11/03/08,088,96,
11/03/08,089,96,
11/03/08,090,96,
11/03/08,091,96,
11/03/08,092,96,
11/03/08,093,96,
11/03/08,094,96,
11/03/08,095,96,
11/03/08,096,96,
11/03/08,097,96,
11/03/08,098,96,
11/03/08,099,96,
11/03/08,100,96,
11/03/08,101,96,
11/03/08,102,96,
11/03/08,103,96,
11/03/08,104,96,
11/03/08,105,96,
11/03/08,106,96,
11/03/08,107,96,
11/03/08,108,96,
11/03/08,109,96,
11/03/08,110,96,
11/03/08,111,96,
11/03/08,112,96,
11/03/08,113,96,
11/03/08,114,96,
11/03/08,115,96,
11/03/08,116,96,
11/03/08,117,96,
11/03/08,118,96,
11/03/08,119,96,
11/03/08,120,96,
11/03/08,121,96,
11/03/08,122,96,
11/03/08,123,96,
11/03/08,124,96,
11/03/08,125,96,
11/03/08,126,96,
11/03/08,127,96,
11/03/08,128,96,
11/03/08,129,96,
11/03/08,130,96,
11/03/08,131,96,
11/03/08,132,96,
11/03/08,133,96,
11/03/08,134,96,
11/03/08,135,21,
11/03/08,136,21,
11/03/08,137,21,
11/03/08,138,21,
11/03/08,139,21,
11/03/08,140,21,x
11/03/08,141,19,
11/03/08,142,19,
11/03/08,143,19,
11/03/08,144,19,
11/03/08,145,19,
11/03/08,146,19,
11/03/08,147,19,
11/03/08,148,19,
11/03/08,149,19,
11/03/08,150,19,
11/03/08,151,19,
11/03/08,152,19,
11/03/08,153,19,
11/03/08,154,19,
11/03/08,155,19,
11/03/08,156,19,
11/03/08,157,19,
11/03/08,158,19,
11/03/08,159,84,
11/03/08,160,84,
11/03/08,161,84,
11/03/08,162,84,
